Time_index,Hourly_USD_per_MWh
2145,53.77
2146,55.3
2147,54.97
2148,51.92
2149,49.08
2150,48.51
2151,48.53
2152,49.59
2153,53.65
2154,57.73
2155,72.16
2156,67.38
2157,58.99
2158,49.83
2159,46.55
2160,49.66
2161,43.83
2162,34.87
2163,33.73
2164,37.43
2165,44.68
2166,52.62
2167,56.13
2168,58.86
2169,62.17
2170,77.77
2171,61.18
2172,59.68
2173,59.64
2174,58.52
2175,58.48
2176,59.66
2177,61.82
2178,64.77
2179,81.47
2180,92.32
2181,61.78
2182,56.24
2183,46.72
2184,53.14
2185,44.68
2186,39.8
2187,39.64
2188,43.64
2189,50.45
2190,57.54
2191,61
2192,62.44
2193,64.67
2194,75.05
2195,60.86
2196,61.31
2197,59.22
2198,58.64
2199,59.26
2200,59.87
2201,61.39
2202,61.42
2203,78.77
2204,88.89
2205,59
2206,55.98
2207,52.7
2208,55.74
2209,50.93
2210,48.67
2211,47.27
2212,49.7
2213,55.32
2214,70.49
2215,76.69
2216,75.53
2217,79.31
2218,78.44
2219,77.03
2220,74.21
2221,72.58
2222,72.26
2223,72.33
2224,73.32
2225,73.26
2226,76.99
2227,89.01
2228,89.65
2229,83.03
2230,72.71
2231,69.25
2232,50.18
2233,49.36
2234,46.05
2235,43.85
2236,45.95
2237,50.22
2238,57.92
2239,63.53
2240,62.62
2241,63.62
2242,59.9
2243,58.98
2244,56.91
2245,55.33
2246,54.13
2247,53.45
2248,54.64
2249,54.44
2250,57.51
2251,68.79
2252,67.08
2253,56.82
2254,54.21
2255,50.71
2256,44.51
2257,40.39
2258,39.25
2259,37.95
2260,36.44
2261,45.97
2262,52.02
2263,55.84
2264,57.7
2265,60.45
2266,68.97
2267,64
2268,57.59
2269,56.61
2270,55.88
2271,55.53
2272,55.95
2273,55.96
2274,56.61
2275,66.81
2276,66.9
2277,57
2278,60.81
2279,54.33
2280,42.83
2281,39.44
2282,36.06
2283,33.78
2284,35.54
2285,37.31
2286,41.36
2287,43.79
2288,47.58
2289,50.93
2290,53.33
2291,50.57
2292,48.26
2293,47.43
2294,45.46
2295,41.95
2296,45.54
2297,46.87
2298,48.35
2299,58.73
2300,65.27
2301,53.75
2302,50.4
2303,47.99
2304,47.49
2305,38.68
2306,36.11
2307,35.34
2308,35.42
2309,37.02
2310,37.34
2311,38.25
2312,47.77
2313,52.62
2314,53.58
2315,52.59
2316,50.29
2317,45.49
2318,41.78
2319,40.42
2320,41.9
2321,45.97
2322,50.69
2323,61.49
2324,61.2
2325,55.71
2326,51.7
2327,40.38
2328,40.24
2329,36.64
2330,34.33
2331,32.21
2332,33.73
2333,39.28
2334,47.38
2335,53.49
2336,53.84
2337,55.46
2338,58.19
2339,57.44
2340,56.83
2341,55.15
2342,54.56
2343,53.85
2344,54.14
2345,55.07
2346,55.63
2347,63.56
2348,64.89
2349,55.67
2350,51.84
2351,38.48
2352,37
2353,33.79
2354,31.52
2355,28.35
2356,30.75
2357,37.29
2358,44.87
2359,49.46
2360,50.25
2361,51.54
2362,54.67
2363,54.51
2364,52.97
2365,54.34
2366,54.33
2367,64.83
2368,65.2
2369,65.33
2370,65.77
2371,77.1
2372,72.36
2373,54.12
2374,49.63
2375,37.5
2376,37.1
2377,34.29
2378,32.31
2379,28.61
2380,33.03
2381,37.34
2382,44.88
2383,48.18
2384,49.63
2385,52.24
2386,54.64
2387,57.15
2388,57.74
2389,57.93
2390,57.8
2391,59.3
2392,66.66
2393,67.62
2394,58.15
2395,71.91
2396,65.75
2397,54.78
2398,49.28
2399,44.19
2400,48.02
2401,46.64
2402,39.27
2403,33.33
2404,32.64
2405,43.93
2406,48.53
2407,50.62
2408,52.41
2409,53.83
2410,57.61
2411,57.88
2412,56.67
2413,56.49
2414,57.27
2415,57.57
2416,57.79
2417,62.12
2418,62.83
2419,96.44
2420,67.03
2421,57.81
2422,54.15
2423,48.24
2424,39.91
2425,36.56
2426,34.38
2427,32.84
2428,33.29
2429,41.11
2430,49.29
2431,51.68
2432,52.31
2433,55.4
2434,55.81
2435,55.28
2436,55.19
2437,52.45
2438,51.96
2439,52.47
2440,53.5
2441,56.92
2442,60.31
2443,75.16
2444,66.97
2445,58.67
2446,52.05
2447,49.75
2448,47.15
2449,42.55
2450,39.96
2451,37.28
2452,37.61
2453,39.07
2454,42.61
2455,43.81
2456,49.03
2457,52.07
2458,56.63
2459,56.67
2460,52.67
2461,50.1
2462,47.63
2463,47.1
2464,48.53
2465,49.79
2466,51.63
2467,61.19
2468,59.55
2469,53.58
2470,47.46
2471,44.21
2472,46.55
2473,41
2474,38.1
2475,36.91
2476,35.97
2477,38.04
2478,36.04
2479,40.91
2480,45.68
2481,51.56
2482,54.07
2483,55.07
2484,54.42
2485,52.11
2486,50.33
2487,49.67
2488,52.25
2489,54.6
2490,57.19
2491,69.2
2492,69.83
2493,61.84
2494,52.42
2495,48.73
2496,41.53
2497,38.34
2498,37.22
2499,35.71
2500,37.61
2501,43.26
2502,52.18
2503,54.41
2504,56.82
2505,58.55
2506,60.21
2507,59.5
2508,58.76
2509,57.15
2510,54.77
2511,53.19
2512,55.21
2513,58.39
2514,59.99
2515,65.64
2516,65.1
2517,58.54
2518,51.86
2519,42.95
2520,42.69
2521,39.61
2522,37.05
2523,35.45
2524,37.56
2525,42.09
2526,51.03
2527,55.35
2528,56.6
2529,59.73
2530,61.31
2531,62.5
2532,61.02
2533,58.21
2534,55.86
2535,55.1
2536,56.82
2537,56.45
2538,58.56
2539,65.75
2540,66.7
2541,55.96
2542,49.05
2543,43.52
2544,38.11
2545,35.01
2546,33.36
2547,31.79
2548,33.32
2549,35.89
2550,48.53
2551,49.38
2552,51.35
2553,51.53
2554,54.84
2555,55.51
2556,52.25
2557,52.6
2558,51.05
2559,51.26
2560,53.44
2561,54.48
2562,54.66
2563,66.66
2564,63.31
2565,52.42
2566,49.06
2567,39.64
2568,35.67
2569,32.4
2570,30.37
2571,29.1
2572,30.49
2573,34.86
2574,44.99
2575,47.95
2576,50.31
2577,51.67
2578,52.53
2579,52.88
2580,52.02
2581,52.36
2582,52.27
2583,50.77
2584,55.81
2585,55.04
2586,55.85
2587,66.72
2588,61.5
2589,51.94
2590,47.95
2591,40.59
2592,39.08
2593,35.75
2594,34.28
2595,31.82
2596,33.71
2597,38.84
2598,48.64
2599,49.76
2600,52.43
2601,55.1
2602,55.77
2603,55.75
2604,54.97
2605,55.65
2606,55.22
2607,54.98
2608,55.02
2609,57.64
2610,57.68
2611,61.63
2612,66.83
2613,53.54
2614,51.17
2615,49.27
2616,50.49
2617,43.86
2618,34.04
2619,31.9
2620,33.34
2621,34.62
2622,40.45
2623,50.05
2624,53.53
2625,58.17
2626,59.31
2627,59.42
2628,55.8
2629,53.46
2630,53.29
2631,53.29
2632,53.38
2633,54.79
2634,58.45
2635,62.8
2636,67.74
2637,60.17
2638,54.05
2639,51.59
2640,52.39
2641,44.29
2642,39.06
2643,38.43
2644,39.98
2645,41.89
2646,42.36
2647,42.46
2648,47.85
2649,53.69
2650,55.41
2651,55.42
2652,55.38
2653,55.35
2654,55.32
2655,53.6
2656,55.32
2657,56.04
2658,57.61
2659,61.26
2660,71.86
2661,61.18
2662,59.48
2663,55.08
2664,42.73
2665,36.84
2666,36.06
2667,34.71
2668,36.86
2669,50.16
2670,55.49
2671,61.27
2672,75.34
2673,75.37
2674,79.85
2675,71.09
2676,67.34
2677,65.83
2678,65.79
2679,67.19
2680,67.58
2681,67.5
2682,61.98
2683,68.22
2684,73.01
2685,63.13
2686,59.07
2687,53.24
2688,48.36
2689,39.02
2690,36.71
2691,35.73
2692,37.57
2693,50.4
2694,59.52
2695,63.28
2696,69.36
2697,76.21
2698,76.15
2699,67.75
2700,59.55
2701,59.07
2702,59.1
2703,58.64
2704,58.64
2705,60.66
2706,62.03
2707,76.32
2708,78.22
2709,59.28
2710,56.41
2711,53.88
2712,45.07
2713,36.86
2714,35.37
2715,34.44
2716,36.2
2717,46.74
2718,52.69
2719,55.55
2720,55.43
2721,55.42
2722,56.84
2723,57.19
2724,54.84
2725,54.12
2726,54.75
2727,54.65
2728,54.75
2729,54.76
2730,54.8
2731,66.69
2732,74.12
2733,55.49
2734,52.53
2735,50.72
2736,47.43
2737,37.14
2738,34.12
2739,34.69
2740,34.95
2741,48.73
2742,53.15
2743,54.88
2744,56.82
2745,58.97
2746,58.34
2747,61.15
2748,56.98
2749,56.29
2750,56.25
2751,55.38
2752,56.06
2753,55.89
2754,55.99
2755,62.29
2756,84.58
2757,57.1
2758,53.66
2759,50.86
2760,46.34
2761,38.65
2762,35.51
2763,34.59
2764,35.58
2765,46.32
2766,50.97
2767,55.36
2768,58.43
2769,58.8
2770,59.84
2771,61.65
2772,57.36
2773,55.43
2774,54.04
2775,52.54
2776,53.02
2777,52.54
2778,53.06
2779,56.22
2780,65.22
2781,59.72
2782,53.82
2783,50.7
2784,49.14
2785,44.52
2786,42.68
2787,41.94
2788,42.4
2789,44.5
2790,46.79
2791,49.97
2792,52.2
2793,58.57
2794,60.19
2795,59.38
2796,54.5
2797,52.73
2798,52.02
2799,51.93
2800,51.86
2801,52.01
2802,52.8
2803,55.89
2804,62.51
2805,60.53
2806,53.12
2807,49.79
2808,47.99
2809,41.79
2810,39.84
2811,39.01
2812,38.55
2813,39.84
2814,39.91
2815,42.13
2816,49.89
2817,51.3
2818,53.51
2819,53.69
2820,53.25
2821,52.45
2822,52.49
2823,51.14
2824,51.04
2825,51.39
2826,53.44
2827,60.61
2828,66.17
2829,60.51
2830,52.83
2831,47.29
2832,39.09
2833,33.56
2834,32.38
2835,31.36
2836,33.8
2837,46.44
2838,51.39
2839,53.62
2840,56.47
2841,58.59
2842,56
2843,55.89
2844,52.7
2845,52.7
2846,52.56
2847,52.24
2848,52.63
2849,52.88
2850,52.88
2851,56.81
2852,60.88
2853,55.94
2854,50.7
2855,43.44
2856,36.8
2857,35.21
2858,31.72
2859,30.86
2860,31.85
2861,38.68
2862,48.94
2863,56.8
2864,58.82
2865,61.43
2866,61.35
2867,61.82
2868,60.82
2869,59.92
2870,58.91
2871,57.28
2872,58.01
2873,59.17
2874,58.99
2875,64.26
2876,69.9
2877,58.31
2878,50.33
2879,44.77
2880,39.69
2881,36.73
2882,34.7
2883,34.13
2884,34.7
2885,39.81
2886,47.69
2887,52.34
2888,54.91
2889,55.63
2890,56.83
2891,59.87
2892,56.85
2893,56.28
2894,55.43
2895,54.87
2896,54.86
2897,55.16
2898,55.2
2899,57.52
2900,65.99
2901,59.92
2902,50.12
2903,46.63
2904,39.58
2905,36.2
2906,33.79
2907,32.52
2908,34.68
2909,38.96
2910,48.07
2911,51.06
2912,52.54
2913,55.94
2914,57.06
2915,57.46
2916,57.15
2917,57.11
2918,59.81
2919,57.03
2920,55.87
2921,56.37
2922,55.91
2923,58.74
2924,74.21
2925,59.41
2926,49.58
2927,46.91
2928,38.72
2929,34.31
2930,31.68
2931,31
2932,32.1
2933,37.24
2934,46.35
2935,51.29
2936,51.72
2937,54.41
2938,58.51
2939,60.08
2940,59.05
2941,57.64
2942,52.64
2943,51.77
2944,52.19
2945,51.47
2946,51.54
2947,51.69
2948,59.38
2949,54.37
2950,51.17
2951,42.41
2952,39.92
2953,35.67
2954,33.9
2955,32.98
2956,33.09
2957,33.44
2958,36.17
2959,40.76
2960,46.89
2961,50.12
2962,53
2963,54.2
2964,50.3
2965,48.87
2966,48.91
2967,46.88
2968,47
2969,47.2
2970,47.83
2971,51
2972,58.93
2973,59.26
2974,48.43
2975,43.59
2976,35.96
2977,33.86
2978,31.07
2979,30.76
2980,29.7
2981,29.93
2982,31.18
2983,35.04
2984,41.15
2985,45.17
2986,48.24
2987,49.47
2988,48.03
2989,47.38
2990,46.88
2991,45.8
2992,45.69
2993,46.48
2994,46.63
2995,51.36
2996,59.38
2997,53.04
2998,48.09
2999,42.32
3000,38.33
3001,31.78
3002,29.86
3003,29.11
3004,29.53
3005,33.75
3006,45.7
3007,48.65
3008,50.27
3009,53.57
3010,59.38
3011,60.05
3012,53.73
3013,53.72
3014,53.73
3015,52.19
3016,51.99
3017,50.23
3018,52.05
3019,52.25
3020,62.34
3021,53.79
3022,46.78
3023,38.32
3024,36.85
3025,32.55
3026,30.29
3027,28.91
3028,30.51
3029,34.15
3030,45.18
3031,48.45
3032,49.84
3033,52.76
3034,55.53
3035,56.41
3036,56.43
3037,56.42
3038,56.38
3039,52.6
3040,52.61
3041,54.57
3042,52.21
3043,52.75
3044,60.5
3045,53.78
3046,48.61
3047,38.38
3048,35.45
3049,33
3050,30.54
3051,29.41
3052,31.45
3053,34.59
3054,45.95
3055,48.1
3056,52.73
3057,53.56
3058,64.26
3059,67.43
3060,67.42
3061,67.43
3062,69.62
3063,57.94
3064,69.78
3065,67.56
3066,55.53
3067,55.53
3068,67.73
3069,55.48
3070,47.69
3071,36.63
3072,43.3
3073,35.81
3074,31.34
3075,30.68
3076,32.09
3077,35.78
3078,47.31
3079,51.82
3080,51.49
3081,55.44
3082,59.17
3083,64.97
3084,58.56
3085,56.36
3086,55.4
3087,65.04
3088,69.76
3089,55.49
3090,54.81
3091,55.54
3092,67.75
3093,55.62
3094,48.01
3095,45.29
3096,36.61
3097,33.54
3098,31.25
3099,30.32
3100,31.42
3101,34.88
3102,45.43
3103,51.77
3104,54.07
3105,55.52
3106,67.15
3107,70
3108,86.2
3109,88.3
3110,98.35
3111,98.37
3112,99.41
3113,98.55
3114,74.84
3115,74.46
3116,76.33
3117,60.37
3118,51.69
3119,46.58
3120,42.1
3121,35.89
3122,34
3123,31.49
3124,31.17
3125,33.2
3126,34.95
3127,37.69
3128,46.59
3129,48.74
3130,54.28
3131,52.82
3132,54.92
3133,54.88
3134,51.7
3135,49.09
3136,49.44
3137,49.46
3138,48.68
3139,49.98
3140,66.36
3141,52.93
3142,47.26
3143,45.27
3144,35.7
3145,33.19
3146,28.96
3147,28.09
3148,28.18
3149,28.68
3150,30.42
3151,32.33
3152,36.99
3153,40.99
3154,46.82
3155,47.92
3156,47.93
3157,47.93
3158,47.73
3159,47.85
3160,47.88
3161,48.22
3162,48.22
3163,49.26
3164,56.34
3165,49.87
3166,44.98
3167,35.28
3168,34.63
3169,44.27
3170,40.31
3171,39.27
3172,34.15
3173,44.78
3174,49.06
3175,65.46
3176,76.05
3177,80.94
3178,133.36
3179,80.97
3180,79.83
3181,78.34
3182,79.87
3183,79.76
3184,80.19
3185,80.91
3186,80.91
3187,83.35
3188,133.26
3189,84.75
3190,60.65
3191,50.98
3192,49.1
3193,47.93
3194,47.66
3195,47.51
3196,47.88
3197,48.58
3198,53.19
3199,67.75
3200,74.52
3201,74.47
3202,78.71
3203,76.64
3204,76.46
3205,76.52
3206,76.62
3207,76.66
3208,76.44
3209,80.55
3210,80.91
3211,80.62
3212,103.19
3213,83.76
3214,58.56
3215,51.03
3216,51.35
3217,49.73
3218,49.07
3219,48.57
3220,49.76
3221,50.83
3222,65.55
3223,81.79
3224,91.07
3225,95.47
3226,144.75
3227,137.72
3228,120.7
3229,111.84
3230,126.5
3231,126.42
3232,120.86
3233,126.48
3234,130.17
3235,133.36
3236,147.49
3237,137.69
3238,76.85
3239,52.91
3240,50.24
3241,49.14
3242,48.71
3243,48.59
3244,48.79
3245,50.23
3246,53.74
3247,72.92
3248,79.26
3249,80.34
3250,125.52
3251,132.48
3252,135.86
3253,146.66
3254,146.66
3255,146.7
3256,146.7
3257,135.9
3258,146.8
3259,99.93
3260,145.64
3261,127.83
3262,71.83
3263,50.84
3264,46.22
3265,45.21
3266,33.72
3267,31.34
3268,32.23
3269,43.41
3270,48
3271,55.39
3272,60.83
3273,64.92
3274,73.43
3275,76.78
3276,78.99
3277,79.16
3278,94.05
3279,88.21
3280,80.42
3281,73.01
3282,56.75
3283,56.78
3284,79.11
3285,70.75
3286,50.05
3287,47.91
3288,46.78
3289,40.37
3290,37.14
3291,31.96
3292,34.42
3293,36.99
3294,43.07
3295,47.25
3296,49.5
3297,51.73
3298,57.13
3299,67.34
3300,65.24
3301,60.19
3302,56.03
3303,55.81
3304,55.94
3305,55.97
3306,56.22
3307,59.19
3308,82.96
3309,69.11
3310,51.1
3311,47.86
3312,45.29
3313,42.69
3314,37.13
3315,32.29
3316,34.15
3317,33.53
3318,34.95
3319,43.86
3320,45.47
3321,45.81
3322,47.63
3323,48.55
3324,48.54
3325,50.45
3326,50.42
3327,48.71
3328,51.55
3329,52.44
3330,52.61
3331,53.16
3332,76.14
3333,69.25
3334,51.13
3335,45.85
3336,43.71
3337,35.94
3338,31.92
3339,29.37
3340,33.05
3341,40.78
3342,45.86
3343,51.35
3344,54.07
3345,56.14
3346,79.69
3347,115.98
3348,124.36
3349,115.97
3350,128.16
3351,131.3
3352,134.6
3353,131.89
3354,131.46
3355,134.63
3356,198.69
3357,152.92
3358,55.86
3359,45.85
3360,44.98
3361,44.1
3362,38.9
3363,33.83
3364,34.93
3365,44.76
3366,47.23
3367,53.14
3368,64.83
3369,79.06
3370,127.02
3371,131.85
3372,142.75
3373,149.79
3374,151.76
3375,149.88
3376,149.87
3377,149.13
3378,127.09
3379,116.2
3380,133.52
3381,96.2
3382,55.02
3383,47.27
3384,51.21
3385,49.21
3386,48.18
3387,44.57
3388,44.82
3389,49.79
3390,52.23
3391,57.86
3392,76.09
3393,131.57
3394,150.54
3395,229.77
3396,265.37
3397,272.41
3398,277.9
3399,277.84
3400,277.83
3401,277.89
3402,277.76
3403,272.22
3404,278.13
3405,189
3406,99.71
3407,55.71
3408,58
3409,53.16
3410,51.52
3411,51.45
3412,51.46
3413,51.49
3414,56.66
3415,80.02
3416,120.77
3417,150.64
3418,254.72
3419,277.65
3420,277.71
3421,277.7
3422,277.61
3423,277.64
3424,277.7
3425,277.28
3426,267.15
3427,267.34
3428,267.45
3429,139.87
3430,77.47
3431,55.33
3432,48.28
3433,46.52
3434,45.71
3435,42.55
3436,42.72
3437,46.87
3438,48.59
3439,53.94
3440,55.42
3441,59.17
3442,75.19
3443,77.18
3444,75.44
3445,75.41
3446,78.97
3447,79
3448,77
3449,75.19
3450,75.2
3451,75.02
3452,77.25
3453,71.04
3454,54.89
3455,49.08
3456,33.88
3457,27.57
3458,25.06
3459,23.39
3460,23.16
3461,25.24
3462,27.72
3463,26.24
3464,40.07
3465,44.89
3466,45.96
3467,46.86
3468,46.27
3469,46.43
3470,45.66
3471,45.66
3472,45.32
3473,44.91
3474,45.91
3475,47.04
3476,69.38
3477,54.33
3478,45.57
3479,36.95
3480,38.72
3481,34.31
3482,29.83
3483,27.28
3484,26.98
3485,25.91
3486,28.25
3487,26.91
3488,33.99
3489,43.96
3490,46.83
3491,46.83
3492,46.79
3493,46.83
3494,46.77
3495,46.1
3496,46.13
3497,46.8
3498,47.45
3499,51.36
3500,66.64
3501,55.81
3502,46.87
3503,39.32
3504,34.28
3505,30.9
3506,27.44
3507,26.61
3508,26.79
3509,26.88
3510,28.67
3511,31.07
3512,34.63
3513,42.9
3514,47.2
3515,47.24
3516,49.64
3517,51.26
3518,52.14
3519,52.18
3520,51.35
3521,54.21
3522,51.34
3523,54.17
3524,63.97
3525,54.26
3526,46.46
3527,37.91
3528,34.15
3529,31.57
3530,27.81
3531,27.14
3532,28.51
3533,31.94
3534,38.14
3535,46.73
3536,48.28
3537,51.44
3538,57.27
3539,56.08
3540,56.33
3541,57.3
3542,62.35
3543,62.39
3544,60.57
3545,61.43
3546,57.52
3547,56.97
3548,62.35
3549,57.4
3550,49.11
3551,42.15
3552,34.95
3553,31.68
3554,26.11
3555,25.43
3556,27.16
3557,30.73
3558,41.6
3559,49.44
3560,50.85
3561,52.81
3562,55.72
3563,57.76
3564,66.51
3565,79.57
3566,93.35
3567,87.15
3568,80.78
3569,80.25
3570,66.59
3571,64.18
3572,82.14
3573,69.42
3574,56.18
3575,46.03
3576,50.07
3577,39.89
3578,36.75
3579,35.57
3580,35.99
3581,37.16
3582,49.59
3583,54.27
3584,59.86
3585,69.21
3586,155.12
3587,197.01
3588,267.61
3589,298.74
3590,323.73
3591,323.52
3592,323.51
3593,298.57
3594,271.56
3595,271.49
3596,271.55
3597,244.29
3598,87.8
3599,56.94
3600,58.49
3601,57.34
3602,56.42
3603,55.79
3604,55.95
3605,56.39
3606,57.31
3607,62.66
3608,86.29
3609,149.19
3610,253.78
3611,272.32
3612,297.86
3613,316.89
3614,371.87
3615,372.11
3616,371.99
3617,346.43
3618,283.4
3619,276.03
3620,272.32
3621,249.16
3622,119.32
3623,63.25
3624,58.59
3625,56.38
3626,55.63
3627,54.92
3628,49.48
3629,48.39
3630,54.75
3631,56.07
3632,64.84
3633,76.64
3634,127.35
3635,198.6
3636,260.98
3637,266.06
3638,298.13
3639,298.08
3640,262.37
3641,244.59
3642,100.73
3643,124.03
3644,95.43
3645,72.03
3646,71.14
3647,55.73
3648,59.24
3649,54.99
3650,52.78
3651,41.47
3652,37.95
3653,32.38
3654,29.54
3655,51.6
3656,54.84
3657,63.09
3658,66.3
3659,95.14
3660,154.24
3661,198.56
3662,245.5
3663,239.39
3664,221.52
3665,198.58
3666,159.71
3667,154.63
3668,154.18
3669,95.44
3670,66.21
3671,64.05
3672,51.22
3673,48.51
3674,37.7
3675,32.99
3676,31.91
3677,32.21
3678,42.01
3679,53.02
3680,54.49
3681,56.17
3682,63.24
3683,79.74
3684,84.76
3685,138.43
3686,138.18
3687,148.65
3688,89.44
3689,83.42
3690,74.45
3691,65.29
3692,63.28
3693,58.08
3694,66.06
3695,51.85
3696,37.46
3697,28.61
3698,24.72
3699,23.59
3700,23.11
3701,24.32
3702,33.74
3703,48.28
3704,49.43
3705,51.15
3706,54.45
3707,55.73
3708,56.28
3709,58.18
3710,60.39
3711,60.43
3712,60.39
3713,58.02
3714,59.55
3715,58.81
3716,54.82
3717,54.57
3718,48.59
3719,31.76
3720,29.44
3721,24.73
3722,22.14
3723,21.03
3724,20.95
3725,22.68
3726,34.74
3727,38.58
3728,41.95
3729,46.34
3730,49.81
3731,49.88
3732,50.57
3733,53.53
3734,55.85
3735,57.95
3736,56.91
3737,51.63
3738,51.09
3739,47.9
3740,49.93
3741,49.14
3742,38.04
3743,31.86
3744,27.95
3745,23.34
3746,20.53
3747,19.48
3748,19.29
3749,21.02
3750,30.78
3751,33.69
3752,37.76
3753,44.38
3754,46.16
3755,46.57
3756,48.13
3757,49.6
3758,54.16
3759,50.01
3760,51.53
3761,50.29
3762,46.95
3763,44.53
3764,48.01
3765,46.81
3766,38.68
3767,33.35
3768,30.9
3769,25.65
3770,21.36
3771,21.09
3772,21.86
3773,24.81
3774,34.66
3775,36.42
3776,38.89
3777,41.63
3778,45.03
3779,45.14
3780,45.21
3781,46.08
3782,46.97
3783,46.98
3784,47.27
3785,47.09
3786,45.41
3787,46.85
3788,51.01
3789,55.65
3790,46.96
3791,34.68
3792,31.76
3793,27.72
3794,25.17
3795,23.28
3796,23.3
3797,24.06
3798,27.17
3799,27.44
3800,35.14
3801,41.95
3802,46.22
3803,50.97
3804,51.28
3805,51.28
3806,51.28
3807,45.25
3808,45.44
3809,45
3810,43.31
3811,43.98
3812,45.51
3813,43.87
3814,42.45
3815,33.96
3816,35.34
3817,32.5
3818,27.58
3819,25.6
3820,24.75
3821,23.97
3822,23.75
3823,24.38
3824,28.46
3825,33.82
3826,40.65
3827,44.21
3828,46.54
3829,46.57
3830,49.42
3831,52.33
3832,54.68
3833,54.13
3834,51.68
3835,47.87
3836,51.39
3837,48.7
3838,42.13
3839,36.55
3840,35.36
3841,31.79
3842,27.9
3843,27.47
3844,27.47
3845,28.24
3846,35.99
3847,38.71
3848,40.74
3849,44.05
3850,49.28
3851,52.01
3852,52.73
3853,54.59
3854,56.64
3855,58.84
3856,60.09
3857,57.05
3858,53.69
3859,51.78
3860,53.78
3861,54.5
3862,45.86
3863,37.93
3864,32.86
3865,29.1
3866,26.9
3867,24.83
3868,25.47
3869,28.16
3870,34.46
3871,36.28
3872,44.35
3873,46.17
3874,51.58
3875,54.24
3876,54.6
3877,58.53
3878,61.47
3879,73.06
3880,69.51
3881,59.04
3882,54.32
3883,51.44
3884,53.34
3885,53.23
3886,46.98
3887,36.83
3888,32.64
3889,28.25
3890,24.89
3891,22.86
3892,22.84
3893,24.82
3894,33.73
3895,35.42
3896,41.64
3897,43.27
3898,47.31
3899,53.11
3900,53.07
3901,53.06
3902,65.6
3903,79.49
3904,61.16
3905,58.58
3906,53.06
3907,48.8
3908,49.62
3909,48.1
3910,51.56
3911,41.94
3912,32.21
3913,28.34
3914,24.59
3915,22.85
3916,22.91
3917,23.75
3918,36.07
3919,34.81
3920,40.45
3921,47.79
3922,50.95
3923,51.39
3924,50.71
3925,51.52
3926,52.98
3927,47.33
3928,47.83
3929,46.59
3930,45.81
3931,45.48
3932,45.9
3933,46.68
3934,46.43
3935,34.37
3936,29.72
3937,27.01
3938,24.22
3939,21.86
3940,21.79
3941,22.57
3942,31.32
3943,32.46
3944,36.99
3945,42.78
3946,42.88
3947,43.82
3948,43.4
3949,43.97
3950,43.89
3951,43.71
3952,45.25
3953,44.18
3954,41.91
3955,41.22
3956,42.02
3957,46.05
3958,45.47
3959,33.75
3960,30.28
3961,27.21
3962,28.16
3963,25.14
3964,23.8
3965,22.01
3966,24.29
3967,25.61
3968,31.72
3969,41.93
3970,44.15
3971,46.54
3972,47.38
3973,48.3
3974,49.38
3975,54.41
3976,59.67
3977,54.28
3978,46.97
3979,44.64
3980,46.69
3981,52.79
3982,46.3
3983,32.84
3984,33.47
3985,27.51
3986,24.52
3987,22.58
3988,21.23
3989,20.95
3990,21.23
3991,22.53
3992,26.78
3993,33.47
3994,43
3995,43.38
3996,44.67
3997,44.71
3998,44.85
3999,46.25
4000,46.51
4001,45.27
4002,44.86
4003,44.75
4004,44.95
4005,45.09
4006,42.98
4007,36.04
4008,40.99
4009,34.43
4010,30.43
4011,27.35
4012,27.19
4013,29.28
4014,33.44
4015,43.67
4016,45.87
4017,49.12
4018,53.93
4019,61.44
4020,57.48
4021,58.76
4022,66.1
4023,80.38
4024,97.82
4025,80.44
4026,56.77
4027,51.44
4028,51.4
4029,49.71
4030,47.69
4031,42.64
4032,43.18
4033,37.6
4034,33.4
4035,29.75
4036,29.49
4037,31.67
4038,35
4039,43.72
4040,44.82
4041,46.5
4042,48.04
4043,49.78
4044,50.88
4045,54.89
4046,57.93
4047,59.42
4048,60.15
4049,56.79
4050,51.83
4051,46.98
4052,49.22
4053,47.07
4054,51.31
4055,42.65
4056,41.36
4057,32.2
4058,29.51
4059,26.93
4060,27.14
4061,28.73
4062,33.69
4063,44.49
4064,46.99
4065,47.61
4066,49.18
4067,49.15
4068,49.07
4069,49.23
4070,50.61
4071,51.83
4072,51.96
4073,50.69
4074,49.15
4075,48.85
4076,48.21
4077,49.09
4078,47.64
4079,42.78
4080,33.17
4081,27.68
4082,25.37
4083,23.15
4084,22.48
4085,23.12
4086,31.3
4087,36.94
4088,38.47
4089,44.22
4090,46.64
4091,47.99
4092,48.63
4093,50.56
4094,52.71
4095,54.01
4096,52.63
4097,49.89
4098,48.22
4099,46.85
4100,47.4
4101,47.66
4102,44.55
4103,40.41
4104,32.46
4105,28.85
4106,25.31
4107,21.85
4108,22.42
4109,22.17
4110,32.51
4111,36.45
4112,39.56
4113,46.25
4114,48.58
4115,52.72
4116,55.23
4117,66.21
4118,72.36
4119,77.18
4120,74.5
4121,67.52
4122,52.67
4123,49.84
4124,49.13
4125,48.5
4126,46.08
4127,40.62
4128,35.82
4129,30.46
4130,26.86
4131,25.26
4132,24.36
4133,24.46
4134,26.26
4135,28.71
4136,36.75
4137,44.72
4138,47.2
4139,47.97
4140,49.2
4141,51.73
4142,60.46
4143,67.98
4144,66.24
4145,62.72
4146,51.85
4147,48.37
