datetime_beginning_utc,datetime_beginning_ept,Hourly_USD_per_MWh
7/17/2020 2:00:00 AM,7/16/2020 10:00:00 PM,20.685833
7/17/2020 3:00:00 AM,7/16/2020 11:00:00 PM,19.060833
7/17/2020 4:00:00 AM,7/17/2020 12:00:00 AM,16.222500
7/17/2020 5:00:00 AM,7/17/2020 1:00:00 AM,14.216667
7/17/2020 6:00:00 AM,7/17/2020 2:00:00 AM,14.240000
7/17/2020 7:00:00 AM,7/17/2020 3:00:00 AM,13.685833
7/17/2020 8:00:00 AM,7/17/2020 4:00:00 AM,13.144167
7/17/2020 9:00:00 AM,7/17/2020 5:00:00 AM,14.313333
7/17/2020 10:00:00 AM,7/17/2020 6:00:00 AM,14.329167
7/17/2020 11:00:00 AM,7/17/2020 7:00:00 AM,16.631667
7/17/2020 12:00:00 PM,7/17/2020 8:00:00 AM,18.395833
7/17/2020 1:00:00 PM,7/17/2020 9:00:00 AM,19.020000
7/17/2020 2:00:00 PM,7/17/2020 10:00:00 AM,36.800833
7/17/2020 3:00:00 PM,7/17/2020 11:00:00 AM,31.659167
7/17/2020 4:00:00 PM,7/17/2020 12:00:00 PM,27.440000
7/17/2020 5:00:00 PM,7/17/2020 1:00:00 PM,24.338333
7/17/2020 6:00:00 PM,7/17/2020 2:00:00 PM,28.907500
7/17/2020 7:00:00 PM,7/17/2020 3:00:00 PM,31.768333
7/17/2020 8:00:00 PM,7/17/2020 4:00:00 PM,36.714167
7/17/2020 9:00:00 PM,7/17/2020 5:00:00 PM,58.702500
7/17/2020 10:00:00 PM,7/17/2020 6:00:00 PM,41.507500
7/17/2020 11:00:00 PM,7/17/2020 7:00:00 PM,27.110833
7/18/2020 12:00:00 AM,7/17/2020 8:00:00 PM,26.712500
7/18/2020 1:00:00 AM,7/17/2020 9:00:00 PM,25.055833
7/18/2020 2:00:00 AM,7/17/2020 10:00:00 PM,20.733333
7/18/2020 3:00:00 AM,7/17/2020 11:00:00 PM,18.050000
7/18/2020 4:00:00 AM,7/18/2020 12:00:00 AM,14.780000
7/18/2020 5:00:00 AM,7/18/2020 1:00:00 AM,13.121667
7/18/2020 6:00:00 AM,7/18/2020 2:00:00 AM,13.248333
7/18/2020 7:00:00 AM,7/18/2020 3:00:00 AM,12.511667
7/18/2020 8:00:00 AM,7/18/2020 4:00:00 AM,11.921667
7/18/2020 9:00:00 AM,7/18/2020 5:00:00 AM,11.338333
7/18/2020 10:00:00 AM,7/18/2020 6:00:00 AM,10.537500
7/18/2020 11:00:00 AM,7/18/2020 7:00:00 AM,9.453333
7/18/2020 12:00:00 PM,7/18/2020 8:00:00 AM,14.250833
7/18/2020 1:00:00 PM,7/18/2020 9:00:00 AM,17.760000
7/18/2020 2:00:00 PM,7/18/2020 10:00:00 AM,20.556667
7/18/2020 3:00:00 PM,7/18/2020 11:00:00 AM,20.881667
7/18/2020 4:00:00 PM,7/18/2020 12:00:00 PM,20.799167
7/18/2020 5:00:00 PM,7/18/2020 1:00:00 PM,24.600833
7/18/2020 6:00:00 PM,7/18/2020 2:00:00 PM,25.801667
7/18/2020 7:00:00 PM,7/18/2020 3:00:00 PM,24.080000
7/18/2020 8:00:00 PM,7/18/2020 4:00:00 PM,26.221667
7/18/2020 9:00:00 PM,7/18/2020 5:00:00 PM,36.148333
7/18/2020 10:00:00 PM,7/18/2020 6:00:00 PM,27.716667
7/18/2020 11:00:00 PM,7/18/2020 7:00:00 PM,29.869167
7/19/2020 12:00:00 AM,7/18/2020 8:00:00 PM,24.485000
7/19/2020 1:00:00 AM,7/18/2020 9:00:00 PM,25.288333
7/19/2020 2:00:00 AM,7/18/2020 10:00:00 PM,20.561667
7/19/2020 3:00:00 AM,7/18/2020 11:00:00 PM,19.959167
7/19/2020 4:00:00 AM,7/19/2020 12:00:00 AM,15.311667
7/19/2020 5:00:00 AM,7/19/2020 1:00:00 AM,14.832500
7/19/2020 6:00:00 AM,7/19/2020 2:00:00 AM,13.824167
7/19/2020 7:00:00 AM,7/19/2020 3:00:00 AM,13.484167
7/19/2020 8:00:00 AM,7/19/2020 4:00:00 AM,12.122500
7/19/2020 9:00:00 AM,7/19/2020 5:00:00 AM,11.482500
7/19/2020 10:00:00 AM,7/19/2020 6:00:00 AM,11.195000
7/19/2020 11:00:00 AM,7/19/2020 7:00:00 AM,11.728333
7/19/2020 12:00:00 PM,7/19/2020 8:00:00 AM,14.786667
7/19/2020 1:00:00 PM,7/19/2020 9:00:00 AM,18.434167
7/19/2020 2:00:00 PM,7/19/2020 10:00:00 AM,22.495833
7/19/2020 3:00:00 PM,7/19/2020 11:00:00 AM,55.429167
7/19/2020 4:00:00 PM,7/19/2020 12:00:00 PM,45.591667
7/19/2020 5:00:00 PM,7/19/2020 1:00:00 PM,22.477500
7/19/2020 6:00:00 PM,7/19/2020 2:00:00 PM,23.037500
7/19/2020 7:00:00 PM,7/19/2020 3:00:00 PM,24.759167
7/19/2020 8:00:00 PM,7/19/2020 4:00:00 PM,26.887500
7/19/2020 9:00:00 PM,7/19/2020 5:00:00 PM,27.249167
7/19/2020 10:00:00 PM,7/19/2020 6:00:00 PM,25.013333
7/19/2020 11:00:00 PM,7/19/2020 7:00:00 PM,28.438333
7/20/2020 12:00:00 AM,7/19/2020 8:00:00 PM,22.529167
7/20/2020 1:00:00 AM,7/19/2020 9:00:00 PM,21.130000
7/20/2020 2:00:00 AM,7/19/2020 10:00:00 PM,20.294167
7/20/2020 3:00:00 AM,7/19/2020 11:00:00 PM,19.922500
7/20/2020 4:00:00 AM,7/20/2020 12:00:00 AM,16.020833
7/20/2020 5:00:00 AM,7/20/2020 1:00:00 AM,16.604167
7/20/2020 6:00:00 AM,7/20/2020 2:00:00 AM,15.479167
7/20/2020 7:00:00 AM,7/20/2020 3:00:00 AM,14.810000
7/20/2020 8:00:00 AM,7/20/2020 4:00:00 AM,14.669167
7/20/2020 9:00:00 AM,7/20/2020 5:00:00 AM,17.003333
7/20/2020 10:00:00 AM,7/20/2020 6:00:00 AM,15.989167
7/20/2020 11:00:00 AM,7/20/2020 7:00:00 AM,18.945000
7/20/2020 12:00:00 PM,7/20/2020 8:00:00 AM,18.710000
7/20/2020 1:00:00 PM,7/20/2020 9:00:00 AM,21.875000
7/20/2020 2:00:00 PM,7/20/2020 10:00:00 AM,21.514167
7/20/2020 3:00:00 PM,7/20/2020 11:00:00 AM,22.869167
7/20/2020 4:00:00 PM,7/20/2020 12:00:00 PM,34.568333
7/20/2020 5:00:00 PM,7/20/2020 1:00:00 PM,27.735000
7/20/2020 6:00:00 PM,7/20/2020 2:00:00 PM,28.048333
7/20/2020 7:00:00 PM,7/20/2020 3:00:00 PM,48.506667
7/20/2020 8:00:00 PM,7/20/2020 4:00:00 PM,74.356667
7/20/2020 9:00:00 PM,7/20/2020 5:00:00 PM,40.038333
7/20/2020 10:00:00 PM,7/20/2020 6:00:00 PM,41.663333
7/20/2020 11:00:00 PM,7/20/2020 7:00:00 PM,25.906667
7/21/2020 12:00:00 AM,7/20/2020 8:00:00 PM,24.564167
7/21/2020 1:00:00 AM,7/20/2020 9:00:00 PM,22.147500
7/21/2020 2:00:00 AM,7/20/2020 10:00:00 PM,19.933333
7/21/2020 3:00:00 AM,7/20/2020 11:00:00 PM,20.533333
7/21/2020 4:00:00 AM,7/21/2020 12:00:00 AM,17.427500
7/21/2020 5:00:00 AM,7/21/2020 1:00:00 AM,16.758333
7/21/2020 6:00:00 AM,7/21/2020 2:00:00 AM,15.269167
7/21/2020 7:00:00 AM,7/21/2020 3:00:00 AM,14.692500
7/21/2020 8:00:00 AM,7/21/2020 4:00:00 AM,13.963333
7/21/2020 9:00:00 AM,7/21/2020 5:00:00 AM,15.159167
7/21/2020 10:00:00 AM,7/21/2020 6:00:00 AM,15.905000
7/21/2020 11:00:00 AM,7/21/2020 7:00:00 AM,17.437500
7/21/2020 12:00:00 PM,7/21/2020 8:00:00 AM,18.990000
7/21/2020 1:00:00 PM,7/21/2020 9:00:00 AM,20.337500
7/21/2020 2:00:00 PM,7/21/2020 10:00:00 AM,22.195000
7/21/2020 3:00:00 PM,7/21/2020 11:00:00 AM,25.870833
7/21/2020 4:00:00 PM,7/21/2020 12:00:00 PM,32.086667
7/21/2020 5:00:00 PM,7/21/2020 1:00:00 PM,43.020000
7/21/2020 6:00:00 PM,7/21/2020 2:00:00 PM,41.167500
7/21/2020 7:00:00 PM,7/21/2020 3:00:00 PM,26.383333
7/21/2020 8:00:00 PM,7/21/2020 4:00:00 PM,27.196667
7/21/2020 9:00:00 PM,7/21/2020 5:00:00 PM,35.231667
7/21/2020 10:00:00 PM,7/21/2020 6:00:00 PM,28.045833
7/21/2020 11:00:00 PM,7/21/2020 7:00:00 PM,24.025000
7/22/2020 12:00:00 AM,7/21/2020 8:00:00 PM,23.569167
7/22/2020 1:00:00 AM,7/21/2020 9:00:00 PM,29.074167
7/22/2020 2:00:00 AM,7/21/2020 10:00:00 PM,22.193333
7/22/2020 3:00:00 AM,7/21/2020 11:00:00 PM,20.298333
7/22/2020 4:00:00 AM,7/22/2020 12:00:00 AM,17.827500
7/22/2020 5:00:00 AM,7/22/2020 1:00:00 AM,16.400833
7/22/2020 6:00:00 AM,7/22/2020 2:00:00 AM,15.165000
7/22/2020 7:00:00 AM,7/22/2020 3:00:00 AM,14.775833
7/22/2020 8:00:00 AM,7/22/2020 4:00:00 AM,14.808333
7/22/2020 9:00:00 AM,7/22/2020 5:00:00 AM,16.171667
7/22/2020 10:00:00 AM,7/22/2020 6:00:00 AM,17.755000
7/22/2020 11:00:00 AM,7/22/2020 7:00:00 AM,18.008333
7/22/2020 12:00:00 PM,7/22/2020 8:00:00 AM,16.961667
7/22/2020 1:00:00 PM,7/22/2020 9:00:00 AM,20.081667
7/22/2020 2:00:00 PM,7/22/2020 10:00:00 AM,22.418333
7/22/2020 3:00:00 PM,7/22/2020 11:00:00 AM,23.678333
7/22/2020 4:00:00 PM,7/22/2020 12:00:00 PM,35.853333
7/22/2020 5:00:00 PM,7/22/2020 1:00:00 PM,87.930000
7/22/2020 6:00:00 PM,7/22/2020 2:00:00 PM,24.595833
7/22/2020 7:00:00 PM,7/22/2020 3:00:00 PM,34.485000
7/22/2020 8:00:00 PM,7/22/2020 4:00:00 PM,95.727500
7/22/2020 9:00:00 PM,7/22/2020 5:00:00 PM,43.851667
7/22/2020 10:00:00 PM,7/22/2020 6:00:00 PM,31.448333
7/22/2020 11:00:00 PM,7/22/2020 7:00:00 PM,21.457500
7/23/2020 12:00:00 AM,7/22/2020 8:00:00 PM,19.495833
7/23/2020 1:00:00 AM,7/22/2020 9:00:00 PM,21.175000
7/23/2020 2:00:00 AM,7/22/2020 10:00:00 PM,19.366667
7/23/2020 3:00:00 AM,7/22/2020 11:00:00 PM,19.125833
7/23/2020 4:00:00 AM,7/23/2020 12:00:00 AM,18.264167
7/23/2020 5:00:00 AM,7/23/2020 1:00:00 AM,17.305000
7/23/2020 6:00:00 AM,7/23/2020 2:00:00 AM,15.648333
7/23/2020 7:00:00 AM,7/23/2020 3:00:00 AM,14.592500
7/23/2020 8:00:00 AM,7/23/2020 4:00:00 AM,14.603333
7/23/2020 9:00:00 AM,7/23/2020 5:00:00 AM,15.877500
7/23/2020 10:00:00 AM,7/23/2020 6:00:00 AM,17.765000
7/23/2020 11:00:00 AM,7/23/2020 7:00:00 AM,18.480000
7/23/2020 12:00:00 PM,7/23/2020 8:00:00 AM,19.073333
7/23/2020 1:00:00 PM,7/23/2020 9:00:00 AM,20.360000
7/23/2020 2:00:00 PM,7/23/2020 10:00:00 AM,21.554167
7/23/2020 3:00:00 PM,7/23/2020 11:00:00 AM,22.021667
7/23/2020 4:00:00 PM,7/23/2020 12:00:00 PM,42.966667
7/23/2020 5:00:00 PM,7/23/2020 1:00:00 PM,54.491667
7/23/2020 6:00:00 PM,7/23/2020 2:00:00 PM,78.072500
7/23/2020 7:00:00 PM,7/23/2020 3:00:00 PM,35.370833
7/23/2020 8:00:00 PM,7/23/2020 4:00:00 PM,57.625833
7/23/2020 9:00:00 PM,7/23/2020 5:00:00 PM,66.986667
7/23/2020 10:00:00 PM,7/23/2020 6:00:00 PM,25.532500
7/23/2020 11:00:00 PM,7/23/2020 7:00:00 PM,23.809167
7/24/2020 12:00:00 AM,7/23/2020 8:00:00 PM,22.196667
7/24/2020 1:00:00 AM,7/23/2020 9:00:00 PM,20.409167
7/24/2020 2:00:00 AM,7/23/2020 10:00:00 PM,19.149167
7/24/2020 3:00:00 AM,7/23/2020 11:00:00 PM,19.058333
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,17.680833
7/24/2020 5:00:00 AM,7/24/2020 1:00:00 AM,18.266667
7/24/2020 6:00:00 AM,7/24/2020 2:00:00 AM,15.301667
7/24/2020 7:00:00 AM,7/24/2020 3:00:00 AM,14.501667
7/24/2020 8:00:00 AM,7/24/2020 4:00:00 AM,15.099167
7/24/2020 9:00:00 AM,7/24/2020 5:00:00 AM,16.756667
7/24/2020 10:00:00 AM,7/24/2020 6:00:00 AM,17.638333
7/24/2020 11:00:00 AM,7/24/2020 7:00:00 AM,18.817500
7/24/2020 12:00:00 PM,7/24/2020 8:00:00 AM,18.292500
7/24/2020 1:00:00 PM,7/24/2020 9:00:00 AM,20.091667
7/24/2020 2:00:00 PM,7/24/2020 10:00:00 AM,20.538333
7/24/2020 3:00:00 PM,7/24/2020 11:00:00 AM,21.130833
7/24/2020 4:00:00 PM,7/24/2020 12:00:00 PM,29.645000
7/24/2020 5:00:00 PM,7/24/2020 1:00:00 PM,25.252500
7/24/2020 6:00:00 PM,7/24/2020 2:00:00 PM,25.651667
7/24/2020 7:00:00 PM,7/24/2020 3:00:00 PM,39.000000
7/24/2020 8:00:00 PM,7/24/2020 4:00:00 PM,67.414167
7/24/2020 9:00:00 PM,7/24/2020 5:00:00 PM,87.915000
7/24/2020 10:00:00 PM,7/24/2020 6:00:00 PM,45.527500
7/24/2020 11:00:00 PM,7/24/2020 7:00:00 PM,24.585000
7/25/2020 12:00:00 AM,7/24/2020 8:00:00 PM,20.422500
7/25/2020 1:00:00 AM,7/24/2020 9:00:00 PM,23.831667
7/25/2020 2:00:00 AM,7/24/2020 10:00:00 PM,20.011667
7/25/2020 3:00:00 AM,7/24/2020 11:00:00 PM,18.630833
7/25/2020 4:00:00 AM,7/25/2020 12:00:00 AM,17.236667
7/25/2020 5:00:00 AM,7/25/2020 1:00:00 AM,15.320000
7/25/2020 6:00:00 AM,7/25/2020 2:00:00 AM,14.554167
7/25/2020 7:00:00 AM,7/25/2020 3:00:00 AM,12.571667
7/25/2020 8:00:00 AM,7/25/2020 4:00:00 AM,11.690833
7/25/2020 9:00:00 AM,7/25/2020 5:00:00 AM,11.680833
7/25/2020 10:00:00 AM,7/25/2020 6:00:00 AM,11.298333
7/25/2020 11:00:00 AM,7/25/2020 7:00:00 AM,12.185833
7/25/2020 12:00:00 PM,7/25/2020 8:00:00 AM,13.480833
7/25/2020 1:00:00 PM,7/25/2020 9:00:00 AM,17.026667
7/25/2020 2:00:00 PM,7/25/2020 10:00:00 AM,19.205000
7/25/2020 3:00:00 PM,7/25/2020 11:00:00 AM,21.055000
7/25/2020 4:00:00 PM,7/25/2020 12:00:00 PM,26.939167
7/25/2020 5:00:00 PM,7/25/2020 1:00:00 PM,22.323333
7/25/2020 6:00:00 PM,7/25/2020 2:00:00 PM,27.345000
7/25/2020 7:00:00 PM,7/25/2020 3:00:00 PM,26.072500
7/25/2020 8:00:00 PM,7/25/2020 4:00:00 PM,34.452500
7/25/2020 9:00:00 PM,7/25/2020 5:00:00 PM,48.738333
7/25/2020 10:00:00 PM,7/25/2020 6:00:00 PM,41.404167
7/25/2020 11:00:00 PM,7/25/2020 7:00:00 PM,28.794167
7/26/2020 12:00:00 AM,7/25/2020 8:00:00 PM,26.079167
7/26/2020 1:00:00 AM,7/25/2020 9:00:00 PM,28.194167
7/26/2020 2:00:00 AM,7/25/2020 10:00:00 PM,21.489167
7/26/2020 3:00:00 AM,7/25/2020 11:00:00 PM,19.395833
7/26/2020 4:00:00 AM,7/26/2020 12:00:00 AM,18.088333
7/26/2020 5:00:00 AM,7/26/2020 1:00:00 AM,16.496667
7/26/2020 6:00:00 AM,7/26/2020 2:00:00 AM,14.754167
7/26/2020 7:00:00 AM,7/26/2020 3:00:00 AM,13.305000
7/26/2020 8:00:00 AM,7/26/2020 4:00:00 AM,12.399167
7/26/2020 9:00:00 AM,7/26/2020 5:00:00 AM,11.810000
7/26/2020 10:00:00 AM,7/26/2020 6:00:00 AM,11.265000
7/26/2020 11:00:00 AM,7/26/2020 7:00:00 AM,11.610000
7/26/2020 12:00:00 PM,7/26/2020 8:00:00 AM,15.095000
7/26/2020 1:00:00 PM,7/26/2020 9:00:00 AM,22.512500
7/26/2020 2:00:00 PM,7/26/2020 10:00:00 AM,22.111667
7/26/2020 3:00:00 PM,7/26/2020 11:00:00 AM,37.479167
7/26/2020 4:00:00 PM,7/26/2020 12:00:00 PM,25.875833
7/26/2020 5:00:00 PM,7/26/2020 1:00:00 PM,24.729167
7/26/2020 6:00:00 PM,7/26/2020 2:00:00 PM,24.798333
7/26/2020 7:00:00 PM,7/26/2020 3:00:00 PM,37.145833
7/26/2020 8:00:00 PM,7/26/2020 4:00:00 PM,81.285000
7/26/2020 9:00:00 PM,7/26/2020 5:00:00 PM,59.163333
7/26/2020 10:00:00 PM,7/26/2020 6:00:00 PM,48.502500
7/26/2020 11:00:00 PM,7/26/2020 7:00:00 PM,26.478333
7/27/2020 12:00:00 AM,7/26/2020 8:00:00 PM,24.641667
7/27/2020 1:00:00 AM,7/26/2020 9:00:00 PM,28.961667
7/27/2020 2:00:00 AM,7/26/2020 10:00:00 PM,21.996667
7/27/2020 3:00:00 AM,7/26/2020 11:00:00 PM,20.040833
7/27/2020 4:00:00 AM,7/27/2020 12:00:00 AM,17.422500
7/27/2020 5:00:00 AM,7/27/2020 1:00:00 AM,16.750000
7/27/2020 6:00:00 AM,7/27/2020 2:00:00 AM,15.030000
7/27/2020 7:00:00 AM,7/27/2020 3:00:00 AM,14.806667
7/27/2020 8:00:00 AM,7/27/2020 4:00:00 AM,15.390000
7/27/2020 9:00:00 AM,7/27/2020 5:00:00 AM,16.505000
7/27/2020 10:00:00 AM,7/27/2020 6:00:00 AM,18.065000
7/27/2020 11:00:00 AM,7/27/2020 7:00:00 AM,19.048333
7/27/2020 12:00:00 PM,7/27/2020 8:00:00 AM,23.968333
7/27/2020 1:00:00 PM,7/27/2020 9:00:00 AM,22.971667
7/27/2020 2:00:00 PM,7/27/2020 10:00:00 AM,23.375833
7/27/2020 3:00:00 PM,7/27/2020 11:00:00 AM,37.555000
7/27/2020 4:00:00 PM,7/27/2020 12:00:00 PM,37.635833
7/27/2020 5:00:00 PM,7/27/2020 1:00:00 PM,34.328333
7/27/2020 6:00:00 PM,7/27/2020 2:00:00 PM,62.605000
7/27/2020 7:00:00 PM,7/27/2020 3:00:00 PM,40.955000
7/27/2020 8:00:00 PM,7/27/2020 4:00:00 PM,38.805833
7/27/2020 9:00:00 PM,7/27/2020 5:00:00 PM,38.634167
7/27/2020 10:00:00 PM,7/27/2020 6:00:00 PM,65.631667
7/27/2020 11:00:00 PM,7/27/2020 7:00:00 PM,31.245000
7/28/2020 12:00:00 AM,7/27/2020 8:00:00 PM,25.143333
7/28/2020 1:00:00 AM,7/27/2020 9:00:00 PM,23.103333
7/28/2020 2:00:00 AM,7/27/2020 10:00:00 PM,21.605000
7/28/2020 3:00:00 AM,7/27/2020 11:00:00 PM,22.134167
7/28/2020 4:00:00 AM,7/28/2020 12:00:00 AM,19.364167
7/28/2020 5:00:00 AM,7/28/2020 1:00:00 AM,17.430000
7/28/2020 6:00:00 AM,7/28/2020 2:00:00 AM,16.663333
7/28/2020 7:00:00 AM,7/28/2020 3:00:00 AM,15.427500
7/28/2020 8:00:00 AM,7/28/2020 4:00:00 AM,15.710833
7/28/2020 9:00:00 AM,7/28/2020 5:00:00 AM,16.991667
7/28/2020 10:00:00 AM,7/28/2020 6:00:00 AM,18.240833
7/28/2020 11:00:00 AM,7/28/2020 7:00:00 AM,20.658333
7/28/2020 12:00:00 PM,7/28/2020 8:00:00 AM,22.735833
7/28/2020 1:00:00 PM,7/28/2020 9:00:00 AM,22.986667
7/28/2020 2:00:00 PM,7/28/2020 10:00:00 AM,25.832500
7/28/2020 3:00:00 PM,7/28/2020 11:00:00 AM,24.281667
7/28/2020 4:00:00 PM,7/28/2020 12:00:00 PM,31.150833
7/28/2020 5:00:00 PM,7/28/2020 1:00:00 PM,27.015000
7/28/2020 6:00:00 PM,7/28/2020 2:00:00 PM,36.798333
7/28/2020 7:00:00 PM,7/28/2020 3:00:00 PM,27.647500
7/28/2020 8:00:00 PM,7/28/2020 4:00:00 PM,41.546667
7/28/2020 9:00:00 PM,7/28/2020 5:00:00 PM,42.680000
7/28/2020 10:00:00 PM,7/28/2020 6:00:00 PM,38.900833
7/28/2020 11:00:00 PM,7/28/2020 7:00:00 PM,30.527500
7/29/2020 12:00:00 AM,7/28/2020 8:00:00 PM,24.947500
7/29/2020 1:00:00 AM,7/28/2020 9:00:00 PM,24.030833
7/29/2020 2:00:00 AM,7/28/2020 10:00:00 PM,20.342500
7/29/2020 3:00:00 AM,7/28/2020 11:00:00 PM,20.390833
7/29/2020 4:00:00 AM,7/29/2020 12:00:00 AM,18.712500
7/29/2020 5:00:00 AM,7/29/2020 1:00:00 AM,16.814167
7/29/2020 6:00:00 AM,7/29/2020 2:00:00 AM,15.046667
7/29/2020 7:00:00 AM,7/29/2020 3:00:00 AM,14.305000
7/29/2020 8:00:00 AM,7/29/2020 4:00:00 AM,13.957500
7/29/2020 9:00:00 AM,7/29/2020 5:00:00 AM,15.026667
7/29/2020 10:00:00 AM,7/29/2020 6:00:00 AM,15.685000
7/29/2020 11:00:00 AM,7/29/2020 7:00:00 AM,18.293333
7/29/2020 12:00:00 PM,7/29/2020 8:00:00 AM,19.455833
7/29/2020 1:00:00 PM,7/29/2020 9:00:00 AM,21.516667
7/29/2020 2:00:00 PM,7/29/2020 10:00:00 AM,23.670000
7/29/2020 3:00:00 PM,7/29/2020 11:00:00 AM,24.226667
7/29/2020 4:00:00 PM,7/29/2020 12:00:00 PM,68.386667
7/29/2020 5:00:00 PM,7/29/2020 1:00:00 PM,48.140000
7/29/2020 6:00:00 PM,7/29/2020 2:00:00 PM,55.485833
7/29/2020 7:00:00 PM,7/29/2020 3:00:00 PM,30.310833
7/29/2020 8:00:00 PM,7/29/2020 4:00:00 PM,32.522500
7/29/2020 9:00:00 PM,7/29/2020 5:00:00 PM,57.980000
7/29/2020 10:00:00 PM,7/29/2020 6:00:00 PM,44.743333
7/29/2020 11:00:00 PM,7/29/2020 7:00:00 PM,28.811667
7/30/2020 12:00:00 AM,7/29/2020 8:00:00 PM,27.689167
7/30/2020 1:00:00 AM,7/29/2020 9:00:00 PM,32.403333
7/30/2020 2:00:00 AM,7/29/2020 10:00:00 PM,22.080833
7/30/2020 3:00:00 AM,7/29/2020 11:00:00 PM,22.805000
7/30/2020 4:00:00 AM,7/30/2020 12:00:00 AM,19.400000
7/30/2020 5:00:00 AM,7/30/2020 1:00:00 AM,17.696667
7/30/2020 6:00:00 AM,7/30/2020 2:00:00 AM,16.726667
7/30/2020 7:00:00 AM,7/30/2020 3:00:00 AM,15.224167
7/30/2020 8:00:00 AM,7/30/2020 4:00:00 AM,14.970000
7/30/2020 9:00:00 AM,7/30/2020 5:00:00 AM,16.078333
7/30/2020 10:00:00 AM,7/30/2020 6:00:00 AM,16.466667
7/30/2020 11:00:00 AM,7/30/2020 7:00:00 AM,17.092500
7/30/2020 12:00:00 PM,7/30/2020 8:00:00 AM,19.044167
7/30/2020 1:00:00 PM,7/30/2020 9:00:00 AM,19.459167
7/30/2020 2:00:00 PM,7/30/2020 10:00:00 AM,21.208333
7/30/2020 3:00:00 PM,7/30/2020 11:00:00 AM,21.735833
7/30/2020 4:00:00 PM,7/30/2020 12:00:00 PM,24.197500
7/30/2020 5:00:00 PM,7/30/2020 1:00:00 PM,26.232500
7/30/2020 6:00:00 PM,7/30/2020 2:00:00 PM,25.634167
7/30/2020 7:00:00 PM,7/30/2020 3:00:00 PM,47.495833
7/30/2020 8:00:00 PM,7/30/2020 4:00:00 PM,24.320833
7/30/2020 9:00:00 PM,7/30/2020 5:00:00 PM,31.700000
7/30/2020 10:00:00 PM,7/30/2020 6:00:00 PM,28.290833
7/30/2020 11:00:00 PM,7/30/2020 7:00:00 PM,23.894167
7/31/2020 12:00:00 AM,7/30/2020 8:00:00 PM,21.918333
7/31/2020 1:00:00 AM,7/30/2020 9:00:00 PM,21.398333
7/31/2020 2:00:00 AM,7/30/2020 10:00:00 PM,19.815000
7/31/2020 3:00:00 AM,7/30/2020 11:00:00 PM,18.686667
7/31/2020 4:00:00 AM,7/31/2020 12:00:00 AM,17.853333
7/31/2020 5:00:00 AM,7/31/2020 1:00:00 AM,16.387500
7/31/2020 6:00:00 AM,7/31/2020 2:00:00 AM,15.409167
7/31/2020 7:00:00 AM,7/31/2020 3:00:00 AM,14.732500
7/31/2020 8:00:00 AM,7/31/2020 4:00:00 AM,15.196667
7/31/2020 9:00:00 AM,7/31/2020 5:00:00 AM,17.650000
7/31/2020 10:00:00 AM,7/31/2020 6:00:00 AM,17.638333
7/31/2020 11:00:00 AM,7/31/2020 7:00:00 AM,19.100000
7/31/2020 12:00:00 PM,7/31/2020 8:00:00 AM,19.055000
7/31/2020 1:00:00 PM,7/31/2020 9:00:00 AM,20.575000
7/31/2020 2:00:00 PM,7/31/2020 10:00:00 AM,19.620000
7/31/2020 3:00:00 PM,7/31/2020 11:00:00 AM,22.990833
7/31/2020 4:00:00 PM,7/31/2020 12:00:00 PM,22.637500
7/31/2020 5:00:00 PM,7/31/2020 1:00:00 PM,22.556667
7/31/2020 6:00:00 PM,7/31/2020 2:00:00 PM,21.680833
7/31/2020 7:00:00 PM,7/31/2020 3:00:00 PM,44.342500
7/31/2020 8:00:00 PM,7/31/2020 4:00:00 PM,40.473333
7/31/2020 9:00:00 PM,7/31/2020 5:00:00 PM,40.332500
7/31/2020 10:00:00 PM,7/31/2020 6:00:00 PM,42.330833
7/31/2020 11:00:00 PM,7/31/2020 7:00:00 PM,26.941667
8/1/2020 12:00:00 AM,7/31/2020 8:00:00 PM,20.001667
8/1/2020 1:00:00 AM,7/31/2020 9:00:00 PM,22.550000
8/1/2020 2:00:00 AM,7/31/2020 10:00:00 PM,18.590000
8/1/2020 3:00:00 AM,7/31/2020 11:00:00 PM,16.976667
8/1/2020 4:00:00 AM,8/1/2020 12:00:00 AM,15.483333
8/1/2020 5:00:00 AM,8/1/2020 1:00:00 AM,15.043333
8/1/2020 6:00:00 AM,8/1/2020 2:00:00 AM,14.195833
8/1/2020 7:00:00 AM,8/1/2020 3:00:00 AM,13.430000
8/1/2020 8:00:00 AM,8/1/2020 4:00:00 AM,12.864167
8/1/2020 9:00:00 AM,8/1/2020 5:00:00 AM,13.017500
8/1/2020 10:00:00 AM,8/1/2020 6:00:00 AM,12.815833
8/1/2020 11:00:00 AM,8/1/2020 7:00:00 AM,12.908333
8/1/2020 12:00:00 PM,8/1/2020 8:00:00 AM,14.246667
8/1/2020 1:00:00 PM,8/1/2020 9:00:00 AM,17.819167
8/1/2020 2:00:00 PM,8/1/2020 10:00:00 AM,19.888333
8/1/2020 3:00:00 PM,8/1/2020 11:00:00 AM,21.735833
8/1/2020 4:00:00 PM,8/1/2020 12:00:00 PM,29.209167
8/1/2020 5:00:00 PM,8/1/2020 1:00:00 PM,25.589167
8/1/2020 6:00:00 PM,8/1/2020 2:00:00 PM,42.057500
